sender,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Richter Caroline + Otto Amöne + Otto Georg Christian,0.0005197152475999294,0.00015578944299380482,0.000222576203955248,0.0004474706292978685,0.0014226735279644796,0.00014768157677055868,0.00011557598333054253,0.0001444815696770101,0.00019276993206750081,9.266689026570112e-05,6.534967029299036e-05,9.095011459994032e-05,0.000142370716734414,0.00016903162765003832,0.00031736558682885543,9.320888016081694e-05,0.00013376474814111316,0.0010579691379508126,0.0006153131275317553,0.000670492854935708,0.0007735335276984075,7.406173184623381e-05,0.0002813123899523102,0.00012209116366963054,0.00026709950815181725,0.0001846602820318876,0.0005076100126876602,0.01635720410151952,8.206508823483478e-05,0.00040912209708763865,0.10352945718462757,0.00010842960635763396,0.0007682322041806008,0.00030372900999151026,0.017678340491150826,0.0014410209656544582,0.00010150340444808338,0.06355717303535623,0.00017945010107482307,0.00014021098064761236,0.00014548004610987416,0.33340590996874764,0.00011731961027688435,0.0004296784589529365,0.00011994244571428935,0.00017804455296985066,0.00019661451463823663,0.00021666668186349838,0.0001861993926101567,0.0025700876033809927,9.434481817225658e-05,0.00011799731167445698,0.00013798718047289564,0.00012371332722375695,7.30860932332195e-05,0.00011316554267091045,0.1446649240698612,0.00014259543355473636,0.30310879017251385,0.00017392842023997434
Richter Caroline + Richter Emma + Jean Paul,0.0008169082792472308,0.0002448757976385584,0.00034985377976523883,0.0007033514284629714,0.0022362125972388105,0.00023213154378919415,0.00018166674558976886,0.0002271016503996085,0.00030300314301551966,0.0001456573579854233,0.00010271910811728873,0.00014295886441332453,0.00022378373111006802,0.0002656903693313349,0.0004988473527107714,0.0001465092784065253,0.00021025654092799185,0.0016629563053446805,0.0009671726787533764,0.0010539062821468906,0.0012158695477385336,0.00011641305926654306,0.00044217756063175936,0.00019190755492597448,0.0004198372100871037,0.0002902560853017353,0.0007978808085933819,0.0008483478199376151,0.00012899304056554706,0.0006430737406248972,0.038418903465716005,0.0001704337972728768,0.001207536724923225,0.0004774128603219823,0.002924960464435975,0.0022650518006701753,0.00015954692853123586,0.00045147073306324784,0.025144596954210785,0.00022038897542713413,0.00022867109379848258,0.2505723106267451,0.0001844074450304012,0.0006753850154557075,0.0001885301179629616,0.0002798572296418476,0.00030904620476286595,0.00034056496719828323,0.0002926753181025264,0.004039761872079602,0.00014829478916562278,0.00018547268197523039,0.0002168935213635736,0.0001944573335668334,0.00011487951322531126,0.00017787792288237084,0.6003278102938973,0.00022413694959241045,0.05377495780193202,0.0002733873349811758
Richter Emma,0.0005352543401716621,0.0003998746224447939,0.0002292310640031253,0.0013116839189948454,0.00639652922656571,0.022403744877773156,0.0019180864366096324,0.0006760510288434408,0.04736033137484132,0.00034946161722890066,6.730357597673641e-05,9.366945419350579e-05,0.009644013552474845,0.013282993489203778,0.0003268545776860414,0.014703484394083113,0.004845165913937492,0.0027292776900192657,0.014005574165914636,0.005013764602369086,0.0010360887877602595,0.025372136964087,0.00028972341750871036,0.00012574159706217432,0.0005546779896153021,0.004524598664444217,0.0005227871678970141,0.0013248571167098027,0.0028787834001061797,0.0010489388744474412,0.11263888017144906,0.0019428184492485234,0.0026800876639703304,0.00031281027752170967,0.03865230116800066,0.005262037659208407,0.00010453827942115506,0.0027031625803106934,0.001463241852667028,0.0001444031828543366,0.00014982978938617975,0.01267242564975187,0.0010507770541236252,0.002627251214279454,0.00012352863406616372,0.001306819448172129,0.0036886693799600707,0.007079188603293683,0.010882640955096124,0.0036311991030005173,0.001298621651397159,0.002922023107044555,0.00014211289273741496,0.007716262571343018,7.527131210778969e-05,0.009044065999129193,0.2407095544326001,0.00014685892909877915,0.34330006148696884,0.001557872598818172
Richter Emma + Jean Paul,0.00015266623208579931,4.576311233977511e-05,6.538170770768955e-05,0.0001314443924041923,0.00041791001515841913,4.3381428538357114e-05,3.39504179955629e-05,4.2441427205173264e-05,5.6626122331579724e-05,2.722087728098193e-05,1.919645032111905e-05,2.671657483182608e-05,4.1821364648375946e-05,4.9653000976653776e-05,9.322606669442368e-05,2.7380086685551128e-05,3.929336339258184e-05,0.00031077818613154296,0.009473514330908615,0.00019695711887653084,0.00022722529233288588,2.1755616359012715e-05,8.263544856804024e-05,3.5864250692066194e-05,7.846041787270763e-05,5.424391453569725e-05,0.0001491103221695441,0.1441964185285417,2.4106600421015986e-05,0.00012017952006189869,0.14192494869383274,3.1851171435918925e-05,0.00022566802979292973,8.92203254468462e-05,0.005193008372906898,0.00042329957067654836,2.981660124949537e-05,0.004730755306088234,5.271342510158211e-05,4.118694267943354e-05,4.2734729423139295e-05,0.0003638622924313113,3.446260800209161e-05,0.00012621794653843536,3.523306529665606e-05,5.2300545675410935e-05,5.775546756000526e-05,6.364578697928773e-05,5.469602790707291e-05,0.000754962630691637,2.771376820998279e-05,3.4661682628677006e-05,4.0533701899692014e-05,3.634076085562028e-05,2.146902274527104e-05,3.32423516171531e-05,0.5164263659598263,4.18873751616394e-05,0.17267303221661928,5.1091432651428636e-05
Richter Emma + Jean Paul + Richter Odilie Minna,0.0001345379069431627,4.032897953450482e-05,5.7617968211979043e-05,0.00011583605091882483,0.0003682853631862774,3.823010836132272e-05,2.9918981523048853e-05,3.7401727322749225e-05,4.9902063296595e-05,2.3988538948690365e-05,1.6916971170745184e-05,2.354411980603668e-05,3.6855293986276667e-05,4.375696402261043e-05,8.215595363984964e-05,2.412884306023985e-05,3.462747979935758e-05,0.012557822386557822,0.00015928518679232402,0.00017356948009506122,0.00020024346456545803,1.9172249483140674e-05,7.282291661855747e-05,3.160555648929441e-05,6.914364921607238e-05,4.780273035057986e-05,0.00013140424293066154,0.00013971573425522818,2.1244066352118585e-05,0.00010590882388107132,0.12097744620967205,2.8069009630551973e-05,0.0001988711188946161,7.862587343912726e-05,0.0004817163306746487,0.00037303493687298214,2.6276034126600645e-05,7.43534237753052e-05,4.645397861778832e-05,3.629620634355353e-05,3.766020141992064e-05,0.13953872721741187,3.037035161644875e-05,0.00011123021845722651,3.10493210937431e-05,4.609012648717605e-05,5.089730462254342e-05,5.6088179088165625e-05,4.820115759840578e-05,0.0006653147245847611,0.16790503876253365,3.054578716116855e-05,3.5720534526442386e-05,3.2025483536460166e-05,1.891968737815329e-05,2.9294994363435576e-05,0.2626548962031765,3.69134660926382e-05,0.29138707476610576,4.502458937866294e-05
Richter Emma + Richter Caroline,0.001907942929643436,0.0005719235055076327,0.0008171064762952481,0.0016427234477622494,0.005222821364979864,0.0005421584637726147,0.00042429461373402684,0.0005304108174660262,0.0007076837376515786,0.0003401923243756541,0.00023990722220645805,0.00033388981543754103,0.0005226615990893443,0.0006205373045150125,0.001165090749787609,0.00034218204046172215,0.0004910679581366326,0.003883943651559105,0.06032696775609276,0.0024614673282316066,0.00283974317057255,0.0002718903443486138,0.0010327347290833657,0.00044821269641626485,0.000980557373374951,0.0006779121473070875,0.0018635030224650414,0.0019813720414486573,0.00030127171675507146,0.0015019409495950324,0.3800702341473112,0.0003980593253121573,0.002820281315700557,0.0011150290852867046,0.006831437236441889,0.005290177218361745,0.0003726323284641016,0.0010544395435466913,0.0006587848887455945,0.0005147329242703192,0.0005340763555838632,0.29488772339092223,0.00043069569724960916,0.0015774060537288993,0.0004403244706048742,0.0006536249370575497,0.0007217977051888798,0.0007954118445818359,0.0006835624243757496,0.009435129129037451,0.00034635221808773604,0.0004331836280845797,0.0005065690617708363,0.0004541678718668865,0.0002683086468668021,0.00041544556950238586,0.008471283435978671,0.0005234865640494565,0.1836630176107253,0.0006385140732225775
Richter Max,0.0004185450010653312,8.548278751257949e-05,0.000369382474923311,0.002114989741241091,0.005208271466883405,8.103394301950476e-05,6.34173730564983e-05,7.927807611889944e-05,0.00038804157669472663,0.0013267473509013274,0.03191668015539191,4.990498182152574e-05,7.811983593205044e-05,9.27488694461041e-05,0.0006960849784070534,0.0014244213718542429,0.0009093589708513753,0.001482655735251587,0.0073516978655349926,0.0026576718149703554,0.00249268094783152,4.063820477538395e-05,0.0035379013023914482,0.00036304428265026325,0.0009770603252976275,0.0018278968688722078,0.003569000092348912,0.22853953561743975,4.502970397075259e-05,0.004616261461697243,0.11736125053031873,0.009099110620311142,0.004506658856160422,0.0005622684648604782,0.019833922589249483,0.007086260229923608,5.5695647840425065e-05,0.00015760225026222524,0.002262725777146453,0.0030291493546187485,7.982594731675864e-05,0.012912027744082096,0.013135153382222256,0.0006472545355525173,0.0006084532212517521,0.006213416081646198,0.00010788379786028051,0.0003317548425725117,0.002325987766449482,0.014074212711638891,5.176768007991829e-05,0.019586851266245247,0.008780129208886425,6.788239215903208e-05,0.001293328569655314,6.209474693524563e-05,0.12684035009973513,7.824313966709801e-05,0.3056785985682868,0.02036655679891236
Richter Odilie Minna,0.0004050634665742188,0.00012142151327319607,0.0011551022283658426,0.00034875637212989567,0.0011088246375335785,0.0027417292017817164,9.007934378833497e-05,0.0007218320416489804,0.010087751296376953,7.222411114744198e-05,5.093320642525731e-05,7.088606477355795e-05,0.0026638302174452778,0.023771384676109886,0.0015237867484392223,7.264653536296705e-05,0.00010425557617885435,0.015579506669080865,0.008511272785670203,0.0005225787801834345,0.0006028881655634996,5.7723343659178354e-05,0.00021925347080076066,9.515724278339912e-05,0.00020817602175783972,0.00014392330093033717,0.003132109627156191,0.007292044875118792,6.396111962970593e-05,0.0385969522260825,0.05876938554783433,8.450949329143203e-05,0.002117104052444881,0.0008992253640759798,0.004657587034306305,0.0021047519861559145,7.911124613853107e-05,0.00022386148462091618,0.0001398625119315658,0.006901781231967808,0.0014383874041641264,0.0009654218848149511,9.143831791610796e-05,0.00033488924348381633,9.348254274775429e-05,0.00013876703476312368,0.000153240370079499,0.002736410589860912,0.0016175640470968734,0.008462604942388353,7.353187977195265e-05,9.196651499839616e-05,0.0013259941754856133,9.642154895032272e-05,5.696293580018965e-05,0.0005790143820762958,0.4858191943110249,0.00011113816825670335,0.2941182611042249,0.005582073783555645
Richter Odilie Minna + Richter Emma,0.0004816247789869538,0.0001443714734114375,0.00020626336351059176,0.0004146750435627749,0.0013184043120550062,0.00013685784109862794,0.00010710529984416016,0.00013389236583827256,0.00017864162415109558,8.587523793025743e-05,6.0560125293764916e-05,8.428428653060039e-05,0.0001319362194934295,0.0001566431246431759,0.00029410553436788015,8.637750482478056e-05,0.00012396099124900473,0.000980429484402619,0.000570216191315941,0.0006213517393650272,0.0007168404545319997,6.863367083524882e-05,0.0002606947136201196,0.00011314297587033847,0.00024752350864289043,0.0001711263387633742,0.00047040674927523965,0.2496896809763302,7.605045294740459e-05,0.015037344196219616,0.05196705482882169,0.00010048268823899896,0.0007119276705038363,0.0002814683963663399,0.00172446953105639,0.0013354070470396366,9.406411483883156e-05,0.0002661736911652214,0.00016629801736330646,0.00012993477270063365,0.00013481766289954328,0.0011478969106634394,0.00010872113456624251,0.000398186879804546,0.00011115173967874011,0.00016499548333426066,0.00018220443328451769,0.0002007869564117021,0.00017255264633375735,0.002381723221844623,8.743018876320454e-05,0.00010934916652669085,0.00012787395714325834,0.00011464624937798488,6.772953778636457e-05,0.0001048715228762577,0.29530255989141113,0.00013214446658531726,0.3688428755874677,0.00016118102623402622
Schiller Charlotte (von),0.00016168101537780477,4.846537684761284e-05,6.92424300049086e-05,0.0001392060479863329,0.0004425871698293656,4.5943057078132175e-05,3.5955155105541465e-05,0.01972793653120224,5.996983635734342e-05,2.882824196375223e-05,2.032998088158629e-05,2.8294160975946037e-05,4.429087302707992e-05,5.258495939002912e-05,9.87309696250466e-05,2.899685251918911e-05,4.161359590869629e-05,0.0003291293169715567,0.00019142107470206224,0.00020858723327859342,0.0051613899565000855,2.304026303025751e-05,8.751498643899447e-05,3.798199764567826e-05,8.309342449414009e-05,5.744696165206649e-05,0.0001579151326544463,0.0001679034726486715,2.5530070272425524e-05,0.00012727599656946298,0.6374594475916147,3.3731950205188315e-05,0.039604971456954526,9.448869349495194e-05,0.005499650152662201,0.020131283954598067,0.014793818976924784,8.935427438964254e-05,5.582609839794708e-05,4.361898909626445e-05,4.525817104823673e-05,0.0003853479849095087,3.649758940283509e-05,0.0001336709858914107,3.7313541404718576e-05,5.5388838868187756e-05,6.11658682548314e-05,6.740400495079678e-05,5.792577185096376e-05,0.0007995423941158272,2.9350237592927e-05,3.670841918046525e-05,4.292717512331303e-05,3.8486645242128855e-05,2.2736746359691448e-05,3.5205278138958296e-05,0.0007178651343298695,4.436078139295907e-05,0.251759657823696,5.410832896921995e-05
Schlabrendorff Amanda,0.0003459029013228023,0.00010368758772400449,0.0001481383412726075,0.00029781960341872005,0.0009468779360055996,9.829129723010529e-05,7.692302302441802e-05,0.024930793737162033,0.00012830040892176646,6.167559321665763e-05,4.3494280106699304e-05,6.053297197079386e-05,9.475658874597802e-05,0.000112501087257829,0.00021122658565642157,6.203632128471797e-05,8.90287800683169e-05,0.003187607649690772,0.00040952925090834017,0.0004462547999303719,0.0005148347922001159,4.9292700264057334e-05,0.0026706941596493627,8.125928175906003e-05,0.0001777713762262526,0.0001229029311895169,0.0003378461127319635,0.00035921532404800893,5.461943294685238e-05,0.0002722962642166334,0.372578050456418,7.216666357510201e-05,0.14598520179382357,0.00020215059353586697,0.019700322048028043,0.003442552524161126,0.034353643098086875,0.00019116593673504414,0.00011943523090981918,9.331914972150029e-05,0.012514142163396774,0.052977147238378285,7.80835154716755e-05,0.003714586430092075,7.98291759880455e-05,0.0001184997510105783,0.0001308592183308302,0.00014420518586412713,0.00012392730524230536,0.006677479992854303,6.279235885662752e-05,7.85345680061806e-05,0.003520447697425004,8.233893274560254e-05,4.864335193640543e-05,7.531872447538833e-05,0.01892005450371248,9.490615180090953e-05,0.28720832491122705,0.00011576020803955897
Schlabrendorff Amanda + Mützschefahl Antonie von,0.0005643480907946268,0.0001691685497501344,0.00024169091889940673,0.00048589914669064366,0.0015448519031114893,0.00016036438469121456,0.00012550158155935566,0.0001568895628496133,0.000209324901717428,0.00010062506890615748,7.096186197003247e-05,9.876085754470712e-05,0.00015459743108399052,0.00018354796552291937,0.00034462075884418445,0.00010121360457824164,0.00014525238691317466,0.001148826912197485,0.0006681558610547564,0.2068386785384407,0.0008399641371658848,8.04221103024866e-05,0.01748135501331239,0.00013257628179670064,0.00029003785856538414,0.00020051879965337242,0.0005512032653485615,0.0005860675973963082,8.91127902829455e-05,0.00044425726483791184,0.3528828782592869,0.00011774147788838503,0.1210653932915341,0.00032981308071915454,0.03637242976963668,0.0015647750080793152,0.00011022045778715858,0.0003118913747436576,0.00019486117138598448,0.00015225221811816848,0.0001579737878578125,0.0013450583487929512,0.0001273949501737465,0.00046657899510451083,0.0001302430331930607,0.00019333491562723126,0.00021349965480330869,0.00023527389048742754,0.00020219008815294825,0.002790805231982571,0.00010244709628543604,0.00012813085217318793,0.00014983743927782125,0.0001343377558133964,7.936268441282328e-05,0.00012288413365779967,0.002505710500768571,0.00015484144645414564,0.24326017838820704,0.0001888652918124782
Schlichtegroll Alfred,0.015320562233341616,5.827054139690072e-05,8.325105769236914e-05,0.0001673692088971366,0.0069363316180259295,5.523792413270664e-05,4.322934206406848e-05,5.404101282580622e-05,7.210249995607043e-05,3.466056339622655e-05,0.5084577664376,3.4018431005363044e-05,5.3251482152799025e-05,6.322356808707989e-05,0.0001187055053916453,3.486328601987253e-05,5.0032557689500806e-05,0.00039571638016613073,0.0002301480022065514,0.00025078709384313675,0.0002893278041274796,2.7701602422724794e-05,0.00010522038559974205,4.5666240729096765e-05,9.99042852182944e-05,6.906921548548297e-05,0.00872880126390381,0.08894603111829127,3.0695129460206197e-05,0.00015302555575399363,0.0032258688027396202,4.0556354426168755e-05,0.000287344929129236,0.00011360496263443075,0.059553898393533956,0.05726213233567115,3.7965719737849025e-05,0.00010743178498710362,6.712043089963627e-05,5.244366752406735e-05,5.441447691423839e-05,0.00046330880243610026,4.3881517745585e-05,0.00016071433306792977,4.4862547255643964e-05,6.659470818401307e-05,7.354050437753032e-05,8.104069577653068e-05,6.964489510113579e-05,0.004742842800166128,3.528816540609986e-05,4.413500107913518e-05,5.161189075120593e-05,4.6272984977723604e-05,2.7336680454357994e-05,4.232775541260683e-05,0.041423053364053664,5.333553387369578e-05,0.20065335948001772,6.50551347827465e-05
Schmidt Ludwig Friedrich,0.0004479187169891207,0.00013426777018470581,0.00019182821394666557,0.11483233437916449,0.0012261370130721599,0.000127279972437753,9.960963509776316e-05,0.0001245220332040714,0.00016613955631377298,7.986533931199234e-05,5.6321881277247085e-05,0.009132884628210332,0.00012270278594094671,0.00014568060132395897,0.00027352283221505316,8.033245552526965e-05,0.00011528569662413042,0.09155803952925738,0.0005303101417619913,0.0005778670160633089,0.0006666730423530992,6.383040724657365e-05,0.09078743922711498,0.00010522476998540361,0.00023020080621510597,0.00015915022118081785,0.0004374857706482247,0.0004651573214769353,7.072813276404473e-05,0.00035260355678550317,0.11181291664568452,9.345050080334299e-05,0.0006621040749437225,0.00026177009255749144,0.001603784135571921,0.0012419498274702078,8.7481125290001e-05,0.0002475457730679051,0.00015465980536110346,0.00012084140853956638,0.009179881473256211,0.005645429612813662,0.00010111238713038064,0.00037032014154069246,0.00010337288860579708,0.04135425322172298,0.0001694530255652434,0.00018673506810270728,0.01847194550716928,0.0474875350336189,8.13114683578023e-05,0.0001016964668584708,0.00011892481724135211,0.00010662283829543739,6.298954910780528e-05,9.75321869323941e-05,0.0019887630541464245,0.00012289645905388594,0.44445147703540344,0.00014990092209456375
Schrag Johann Leonhard,0.0005801673847269219,0.00017391052913528547,0.31626176727167093,0.000499519430959042,0.0015881557907932496,0.00016485957370501985,0.0001290195280892357,0.00016128734880851105,0.00021519250754728776,0.00010344569959127706,7.29510005368101e-05,0.00010152923234740282,0.0001589309660837313,0.0001886930156518096,0.0003542808554552151,0.000104050732561639,0.00014932397010877226,0.00118102978644801,0.0006868850002704634,0.000748483112478515,0.004774900554192166,8.267642997199973e-05,0.03927627384134885,0.00013629253990832068,0.00029816793681138097,0.00020613956081551494,0.000566654095453634,0.0006024957128424898,9.161071921299287e-05,0.0004567102816349262,0.04939963404616302,0.00012104190022899508,0.000857591288346335,0.0003390581019245347,0.009900086396206369,0.0016086373621733326,0.00011331005771232553,0.0003206340309384725,0.0002003233430428529,0.0001565200142346822,0.0001624019658289686,0.07930724142776212,0.00013096596989572518,0.00047965771440309216,0.00013389388779560513,0.0001987543046666738,0.00021948428352602055,0.00024186887484003644,0.00020785769735879236,0.3620166201897039,0.00010531880038984355,0.00013172250003270155,0.00015403754650359527,0.00013810338996735402,8.158730721648103e-05,0.0001263287102615958,0.002575948305356664,0.00015918182147147035,0.1201026249604769,0.0001941593924101846
Schwendler Auguste Sophie Henriette,0.0011876127561583595,0.0004128567831084672,0.0006915766331182916,0.0010719695712578805,0.009747871285523124,6.406126438698127e-05,0.0033097108027347086,6.267316639302146e-05,8.361967588700919e-05,0.00011028419984466621,2.8347357861335446e-05,3.94523099280353e-05,0.003437491872635409,0.0019103320419628224,0.0012017369201512865,0.004797208512203327,0.0025851323172790203,0.005675927987535907,0.013503410743446019,0.0014458653770540236,0.0054957120244036334,3.2126472973202565e-05,0.00016547573696859972,0.00023236687435252283,0.0003254773582374974,0.000633639894532324,0.001429853927855439,0.002815937116716147,0.0013176681720553248,0.0015123349803812384,0.29326416836008967,4.7034557946549826e-05,0.1951106595535162,0.0008287711946990754,0.033879512984981944,0.020508898077166552,0.00010353287269648829,0.009609107314868541,0.00025724801480634605,0.002131357073427612,0.001199711445071423,0.02597219162324366,0.002286119025592139,0.0006527295520024741,0.0010180008790512966,0.0005731881278186698,0.0003657367355279493,0.05938356023288313,0.00016089789748069248,0.007982357261327195,0.0005771206220161404,5.118483392057989e-05,0.006612309243446208,0.00020155081192612003,3.170326078586549e-05,0.00037084070664797396,0.012315054568953161,0.00036322490931238596,0.25873904751058496,7.544661126359413e-05
Schwendler Auguste Sophie Henriette + Schwendler Friedrich Christian August,0.00020380081113859105,6.1091174437521e-05,8.728089298073957e-05,0.00017547085184193426,0.0005578863047092198,5.791176086339256e-05,4.532189359400284e-05,5.665691208932604e-05,0.012480911606199215,3.633833621209934e-05,2.5626178710083185e-05,3.566512087958637e-05,5.5829163540708276e-05,6.628395642082905e-05,0.000124451542112509,3.655087178954032e-05,5.245442441568249e-05,0.0004148713540148998,0.0002412885037995412,0.00026292664748546343,0.000303332952257706,2.9042521061861035e-05,0.00011031366410813811,4.787675232472545e-05,0.00010474023355566923,7.241256714513371e-05,0.00019905387191458966,0.0002116442913153735,3.218095221499837e-05,0.00016043288247984334,0.4313655225570793,4.2519517811289504e-05,0.0003012540945793398,0.00011910410342673083,0.0007297138863002687,0.00676774052040273,3.980348133978949e-05,0.00011263210808490058,7.036945005335659e-05,5.4982245986589696e-05,5.7048454011292333e-05,0.0004857356425654934,4.600563837083709e-05,0.00016849384132519755,0.06827628824828666,6.981827930127548e-05,7.710029241962625e-05,0.2481913420562329,7.301611300169995e-05,0.0010078325403865922,3.699631780868957e-05,4.627139177170976e-05,5.411020638122818e-05,4.851286652313919e-05,0.006231319397736689,4.43766649059798e-05,0.0009048773990110963,5.5917283853648255e-05,0.21810344222383385,6.820418159493176e-05
Schwendler Friedrich Christian August,0.00013734990532043482,4.117190200583461e-05,5.882225060937243e-05,0.00011825715880294673,0.00037598295464717616,3.902916198953467e-05,3.054432295583917e-05,3.818346682597472e-05,5.094507432747002e-05,2.4489927249798274e-05,1.7270555499216947e-05,2.4036219231344705e-05,3.762561239867088e-05,4.467153534768625e-05,8.387310840736135e-05,2.4633163880092598e-05,3.535123431001719e-05,0.00027959918744070717,0.0001626144320359915,0.00017719728364471414,0.0002044287853439008,1.9572971745439766e-05,7.434500008196469e-05,3.2266149296035664e-05,7.058883172122616e-05,4.880186288674898e-05,0.012674847003595096,0.00014263595523184158,2.168809199118294e-05,0.00010812244120022725,0.32415715537363765,2.865568450402159e-05,0.16323207912957466,8.026924543402408e-05,0.0004917847609850358,0.0672645451839431,2.6825233731410628e-05,7.590749661433869e-05,4.742492067760675e-05,0.008397519012176386,3.844734333171875e-05,0.00032735760051397564,3.1005127207975645e-05,0.00011355505909814331,3.169828793524371e-05,4.705346361523885e-05,0.192342637096374,5.7260487117654295e-05,4.920861772640239e-05,0.0006792205743814133,2.4933368615361826e-05,3.1184229559161215e-05,3.6467135149314295e-05,3.269485330578417e-05,1.9315130799376864e-05,2.9907293740495e-05,0.0006098347910708647,3.7685000369560166e-05,0.2264134572932416,4.596565554467392e-05
Schwendler Friedrich Christian August + Schwendler Auguste Sophie Henriette,6.232110303881511e-05,1.8681325926097078e-05,2.6689989575524664e-05,5.365796621149526e-05,0.00206733558631814,1.7709079741946606e-05,1.3859171535216846e-05,1.7325354283201735e-05,2.311580207554745e-05,1.1112051923057943e-05,7.836336445178023e-06,1.0906186588810973e-05,1.7072233590009032e-05,2.026924846296947e-05,3.805655794990343e-05,1.1177044066843404e-05,1.6040257988121794e-05,0.00012686524777289978,0.07784000974721543,8.040144000432295e-05,9.275745305971882e-05,8.881034071902526e-06,0.001930470475250028,1.4640432479751086e-05,3.202895440535561e-05,2.214334198742775e-05,0.02851192748945505,6.471959367066913e-05,9.840748070007726e-06,4.905944261939778e-05,0.13759928020171028,1.3002221315380908e-05,9.212175046926942e-05,0.036074428107876935,0.07798936738921666,0.00017279850167254654,1.217167315489088e-05,3.4442243748797764e-05,2.1518568660542323e-05,1.681325112639306e-05,0.08726735620220401,0.00014853513516864043,1.4068256712313424e-05,5.1524436963563284e-05,1.4382771243690423e-05,2.1350023849358663e-05,0.003817051217496706,0.1915964383725509,2.2327902801025962e-05,0.005998400925336516,1.1313258869436866e-05,1.4149522557067294e-05,1.6546586485580096e-05,1.483495250291644e-05,8.764041401760365e-06,1.3570126098486625e-05,0.00027670624717443613,1.7099180269327247e-05,0.345515132595235,0.0019175936403446352
Schütze Stephan,0.00017549834319973817,5.260724841090175e-05,7.515991730129553e-05,0.00015110265560800302,0.0004804108561850214,4.9869370129215945e-05,3.902789783801894e-05,4.878878620227005e-05,6.509488388652206e-05,3.1291915690765837e-05,2.20673896292869e-05,3.071219191629892e-05,4.80759897317515e-05,5.707889221632452e-05,0.00010716855996488246,3.147493577544316e-05,4.5169911380715864e-05,0.00035725684732988786,0.00554905638264395,0.00022641318628207797,0.0002612081387787587,2.500929363443037e-05,9.49940541213319e-05,4.122795519719352e-05,9.01946236262691e-05,6.23564032439926e-05,0.00017141062654921132,0.00018225257429555663,2.7711880854495423e-05,0.00013815305696121107,0.3073651015521174,3.661469690843671e-05,0.0002594179786892916,0.00010256373712598768,0.02733475810457121,0.059240646653720565,3.427584507484823e-05,9.699052839663072e-05,6.0597020331987805e-05,4.7346686316597226e-05,4.912595345010597e-05,0.0004182799863604784,3.9616688799328137e-05,0.00014509456477002406,4.050237240371698e-05,6.0122392418242105e-05,6.639312917483064e-05,7.316437966603519e-05,6.28761327645999e-05,0.12371722841283235,3.1858521286751306e-05,3.984553617874869e-05,4.6595749629493344e-05,4.177573019025537e-05,2.4679838301079234e-05,3.821393606933836e-05,0.0007792141917302952,4.815187249608795e-05,0.3907832248585914,0.08017787818104911
Spazier Johann Karl Gottlieb,0.002932251549147934,0.0009358229910791815,0.0007117833127576922,0.007263848105290896,0.005394356432338516,0.005362354654536631,8.029275725690765e-05,0.002355482340374967,0.002435152832328734,0.0016246525438929997,0.0013643957425595833,0.0022543413357373533,0.00023220258866937308,0.0019663949743630818,0.009844277591925374,0.003556319937760366,0.00044318203265663014,0.0011683065153342833,0.0013821402313452461,0.0011316462834524222,0.0017588611063085087,0.0037306960168802593,0.0023855471554589725,0.004157406776567532,0.0023971756148276576,0.00070463006629194,0.0020886059748594712,0.0028031022404817374,5.701212327185113e-05,0.0009258695503810843,0.023938622759342443,0.004346988067600706,0.002906598261322916,0.004444084378181962,0.0375013974031024,0.010920758711158173,0.0017252454109636516,0.00019954026181711408,0.0003270081726158529,9.740714211960901e-05,0.0031777326221029785,0.0027966758062446355,0.006506418151744561,0.20846028627684166,0.004071949903511879,0.003351920253107174,0.00247685577338643,0.000610518230304056,0.00012935613612278987,0.2545395353204319,6.554307707932118e-05,0.003403800952080955,0.0056602130105463735,0.0044576542051246205,5.077425061612987e-05,7.861817988201742e-05,0.008645529883628518,0.021344167405731845,0.3100710781256263,0.0002456104895240086
