receiver,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Sedlnitzky von Choltitz Josef Graf,0.00014653837134759594,4.392622951681204e-05,0.004522639583659189,0.0001261683538168381,0.022700546692100896,4.1640143978730496e-05,3.2587684202777075e-05,0.004500620101700621,5.435320980173243e-05,2.612826011954027e-05,1.8425925152399707e-05,2.564419983616096e-05,0.004500024927797621,4.7659982146872164e-05,8.948407119175858e-05,2.628107902736317e-05,3.7716169434784836e-05,0.0002983038791478268,0.00017349305026876654,0.7093103257841561,0.00021810470994482428,2.088236897810608e-05,7.931854925150161e-05,3.442469768339902e-05,7.531109986297917e-05,5.206662130176883e-05,0.00014312519188631236,0.0001521780486598773,2.313898703177297e-05,0.0001153556415102256,0.042570704889463455,3.057269917495254e-05,0.00021660995427261027,8.56391161519958e-05,0.0005246842927207469,0.00040630877458360914,2.8619794479280712e-05,8.098557404162563e-05,5.059756409130533e-05,3.95337424561511e-05,4.101940268053243e-05,0.00034925724568692453,3.307931544533666e-05,0.00012115169194839055,3.3818847400739206e-05,5.020125720767142e-05,5.543722430973214e-05,6.109111255093579e-05,5.25005873216325e-05,0.152360654996443,2.660136692908802e-05,3.327039942741896e-05,3.8906722068909476e-05,3.4882081234062326e-05,2.0607278928246688e-05,3.190803885828564e-05,0.0006506316612752,4.020606032094072e-05,0.05424506401731324,4.904067669887919e-05
Spazier Richard Otto,0.0001345379069431627,4.032897953450482e-05,5.7617968211979043e-05,0.00011583605091882483,0.0003682853631862774,3.823010836132272e-05,2.9918981523048853e-05,3.7401727322749225e-05,4.9902063296595e-05,2.3988538948690365e-05,1.6916971170745184e-05,2.354411980603668e-05,3.6855293986276667e-05,4.375696402261043e-05,8.215595363984964e-05,2.412884306023985e-05,3.462747979935758e-05,0.012557822386557822,0.00015928518679232402,0.00017356948009506122,0.00020024346456545803,1.9172249483140674e-05,7.282291661855747e-05,3.160555648929441e-05,6.914364921607238e-05,4.780273035057986e-05,0.00013140424293066154,0.00013971573425522818,2.1244066352118585e-05,0.00010590882388107132,0.12097744620967205,2.8069009630551973e-05,0.0001988711188946161,7.862587343912726e-05,0.0004817163306746487,0.00037303493687298214,2.6276034126600645e-05,7.43534237753052e-05,4.645397861778832e-05,3.629620634355353e-05,3.766020141992064e-05,0.13953872721741187,3.037035161644875e-05,0.00011123021845722651,3.10493210937431e-05,4.609012648717605e-05,5.089730462254342e-05,5.6088179088165625e-05,4.820115759840578e-05,0.0006653147245847611,0.16790503876253365,3.054578716116855e-05,3.5720534526442386e-05,3.2025483536460166e-05,1.891968737815329e-05,2.9294994363435576e-05,0.2626548962031765,3.69134660926382e-05,0.29138707476610576,4.502458937866294e-05
Studnitz August von,0.0005775108975814537,0.00017311422259122327,0.0002473280972995748,0.0004972322169890963,0.0015808838972771583,0.00016410470993659049,0.00012842876975482023,0.006168635669084525,0.011782612876905584,0.0001029720394399958,7.261697039261938e-05,0.00010106434737158315,0.07826333200509021,0.0001878290226323561,0.00035265866406152744,0.00010357430206795197,0.00014864024120992875,0.0011756220532166924,0.0006837398714306332,0.0007450559364268394,0.0008595553891355876,8.229786875115964e-05,0.0003125961217655156,0.00013566847969773144,0.0063048895043052375,0.0002051956830521404,0.0005640594833466331,0.000599736988104595,9.11912494110305e-05,0.0004546190834319498,0.2661402996732587,0.00012048767008699434,0.0008536645246337729,0.00033750561291353426,0.0020677921697197835,0.29950610872503075,0.00011279123035372324,0.0003191659025948072,0.00019940609674507789,0.0001558033358815572,0.0001616583550263267,0.013392604029996466,0.00013036629913745678,0.00047746144383345945,0.0001332808106024547,0.00019784424272704576,0.00021847930256161557,0.0002407613986636501,0.00020690595254228535,0.0028558977354347015,0.00010483656363063061,0.00013111936525243373,0.00015333223494527857,0.0001374710381843138,8.121373290230965e-05,0.00012575027272141681,0.13582470299560473,0.0001584529551586385,0.16239479929830686,0.0001932703697872525
Thieriot Paul Emile,0.0003652948050825695,0.00010950048988393721,0.003298911744507357,0.0007634399496537633,0.008127055849388722,0.00010380167418566054,8.123545825897481e-05,0.00010155246950502254,0.00013549314761414252,6.51332316562608e-05,4.593264327365741e-05,6.392655312394778e-05,0.00010006880394434388,0.00011880808916105121,0.00022306830656968735,6.55141827520914e-05,9.401988459022763e-05,0.0007436199569203648,0.03195885046482815,0.04753213873631575,0.0005436973044957485,5.205613270687344e-05,0.00394621744142578,0.020702509936962574,0.00018773754131430937,0.00012979307811891843,0.0003567863392482939,0.0026389945573061908,5.768149106509284e-05,0.0002875616549654244,0.21956067878163982,7.621244922581527e-05,0.0012534678402403416,0.00021348349892589454,0.023185518207256006,0.02329179275167769,7.134419571931158e-05,0.009240447073559643,0.0094973560281049,0.028829691500866665,0.00010225427353252992,0.1864421184625745,8.246100988256498e-05,0.00030201020585068,8.430453509044587e-05,0.00012514304818549575,0.00013819540822182416,0.012981059365773756,0.00013087488031980775,0.0060842812167359655,6.631260507352798e-05,8.293734918773974e-05,9.69877263126628e-05,8.695499307171871e-05,5.137038080981453e-05,0.0014263134413173703,0.06091977262776897,0.00010022675175799282,0.292353777550706,0.0001222499217856107
Thüngen Johann (Hans) Carl Moritz Freiherr von,0.0002158504316402213,6.470315941372618e-05,9.244133189943516e-05,0.000185845477742492,0.0005908710520085402,6.133576461041645e-05,4.800152776803774e-05,6.0006723533434325e-05,8.006205943770318e-05,3.848682207223993e-05,2.7141313643248268e-05,3.77738032216382e-05,5.913003476801421e-05,7.020296202122604e-05,0.00013180967697429141,3.871192370884892e-05,0.0066249443513586685,0.0070087889997222964,0.00025555456528353343,0.0002784720533367251,0.00032126736056513377,3.075964551907456e-05,0.00011683590404045835,5.070744123680822e-05,0.00011093294720850979,7.669392377356402e-05,0.0002108228320210333,0.10533437502115707,3.408363483635521e-05,0.00016991839600191732,0.010151368405594365,4.503346292601201e-05,0.00031906559147163994,0.00012614607366453852,0.10588307522049592,0.0005984911908502674,4.215684216356967e-05,0.00011929142485179378,7.453000841087343e-05,5.8233043639279896e-05,6.04214151746967e-05,0.013653231689177649,0.35479570931398363,0.0001784559549865111,4.981502620708696e-05,7.394624996516597e-05,8.165880844824719e-05,8.998696308847143e-05,7.733315397547865e-05,0.02734497447454796,3.918370649994096e-05,4.900716454815962e-05,5.7309445130652515e-05,5.138116536740901e-05,3.035443898200155e-05,4.700041290903088e-05,0.0009583778203179149,5.922336515015597e-05,0.3623864703074035,7.223671954339128e-05
Tieck Ludwig,0.00024552353840910873,7.359794708210573e-05,0.00010514930514955197,0.06318297373831545,0.0006720985004767377,6.976763420736887e-05,5.460033068775951e-05,6.82558889426867e-05,9.106824561847383e-05,4.3777631879135615e-05,3.08724486308602e-05,4.29665938384801e-05,6.725868117185289e-05,7.985381132330277e-05,0.05797735309333463,4.403367839200079e-05,6.319305510022488e-05,0.000499805090339153,0.010804762817375633,0.0003167537973574409,0.00036543220479994844,3.498819506945011e-05,0.00013289741584141966,5.767822793555726e-05,0.00012618297548824052,8.723709003626153e-05,0.0002398047912246472,0.00025497275990968337,3.876913547624592e-05,0.00019327719435246674,0.06453033973832434,5.122424393776185e-05,0.005619966252430391,0.0001434874608643698,0.0008791031516987839,0.00593780468045762,4.795217214763834e-05,0.00013569049878156024,8.477569974564038e-05,6.623838005790602e-05,6.87275885280789e-05,0.0005851769334372361,5.542405379287969e-05,0.12734814832924213,5.6663132000090975e-05,8.411169162632752e-05,9.288450080981601e-05,0.00010235753257606368,8.79641956521245e-05,0.1949356542462654,4.457031748671666e-05,5.57442130452496e-05,6.518781382931703e-05,5.8444569384122985e-05,3.452728451202074e-05,5.34615918829792e-05,0.0010901266760933227,6.736484174559087e-05,0.4614698052409928,8.216715088585894e-05
Truchsess von Wetzhausen Christian Freiherr,0.003310104291298274,8.68862982579184e-05,0.003762057708004989,0.009046431056095386,0.003989339582676278,8.236440980790145e-05,0.0015292939852921202,0.035010644769090854,0.000568472129154273,0.012720376778279354,0.000686844743824274,0.0026911976597794344,0.0013801988033609967,9.427167934355264e-05,0.0012147490804375958,0.0015723128723791609,7.460276884003154e-05,0.000997594923224503,0.007690138815810119,0.0038191822278795503,0.007577882060164971,0.0014047197614953078,0.00015689248094953552,0.0040189506244611,0.000148965726328099,0.05449937489615596,0.006709242642708841,0.0004924785795240367,0.0026560990532665495,0.00041765697681996,0.10646213781706287,0.00450770187755414,0.0028115031343730716,0.0029112758860477574,0.010730346015440359,0.25852367693989187,5.6610094391447344e-05,0.06706763882967702,0.0038337404062093634,0.00026292064196654956,0.003614206405332358,0.0017096912001670003,6.54310488190492e-05,0.000598026004293203,6.689384666796936e-05,9.929833392594753e-05,0.013577448961009356,0.0020597090572929697,0.007239188774650442,0.007744721113732476,5.261763475930613e-05,0.00018104931701513815,0.0031199161734669625,0.013223288475891128,0.0034308217889043634,0.011967862901139052,0.0320531044970208,0.00035130238718495413,0.27317154035143687,9.700269996536244e-05
Unbekannte Korrespondenten,0.01177319306114708,0.01335893393976828,0.006636559511069462,0.031891083416208055,0.016334266491803116,0.00021083996191422966,0.00016500389863435654,0.00020627142067514688,0.000888545135837789,0.00013229736600581523,9.329750058863364e-05,0.004395287607607779,0.010268931428825043,0.00024132070306510367,0.012731875012781408,0.0072110364345716075,0.00019097137923544474,0.020081535217905136,0.0008784616145836262,0.0009572398337677426,0.0011043474960502001,0.014562281650054874,0.0057845297175657204,0.0050913756459905835,0.000994662942360575,0.001940267902332847,0.0007246975423930052,0.000933326087145941,0.005759828345837104,0.0005840896965925665,0.1462994591496509,0.008106016048888403,0.007183038015947019,0.001271940923018888,0.03149789082175925,0.027372570582104003,0.00014491295661914249,0.00041006091033835414,0.00025619480305862395,0.00020017444603552447,0.0002076969115026479,0.005858552026888528,0.00016749321549430911,0.03748658226752267,0.00017123774839964857,0.0015209777712494254,0.021141562359935886,0.000690590024038625,0.0012492445861381535,0.16044433032822317,0.00013469288658224173,0.0012201339920841227,0.00035979007351897695,0.00017662130761688548,0.00010434252836894011,0.0001615625945259713,0.024566227811910278,0.036293338446225926,0.3078764215674503,0.0012999849325849506
Uthe Johann Andreas,0.00028516465702537185,8.548073831711089e-05,0.00012212623577241398,0.00024552446579531774,0.12228606419779987,8.103200047184494e-05,6.341585281368358e-05,7.927617566292379e-05,0.00010577171213793067,5.0845770067859006e-05,3.585697437564319e-05,4.990378549808352e-05,7.811796324143683e-05,9.274664606794206e-05,0.00017413660487670233,5.114315669114103e-05,7.339591959616572e-05,0.07869114888922553,0.0003376186436440155,0.13055230798509332,0.000424433233664804,4.0637230595347244e-05,0.0001543544307545328,6.699069341232747e-05,0.00014655590726941908,0.00010132199552545668,0.008957483423758045,0.000296139507037016,4.502862451759e-05,0.0002244828548638356,0.4907540376040905,5.9494678386216664e-05,0.0004215244290651367,0.00016665429648806115,0.009700000002342538,0.000790679610296043,5.569431270299569e-05,0.00015759847221723545,9.846320030533808e-05,7.693292893023994e-05,7.982403372720129e-05,0.0006796569510363388,6.437257052098572e-05,0.00023576200803103218,6.581170468415605e-05,9.769198444215511e-05,0.00010788121166724514,0.00011888371624222912,0.00010216649632123492,0.03612603508896102,5.176643910382795e-05,6.474442123634741e-05,7.571274303605156e-05,6.78807648806705e-05,0.017398023577385055,6.209325839845658e-05,0.0012661335923905375,7.824126402064428e-05,0.09688229887655794,9.543348695991532e-05
Uthe-Spazier Wilhelmine,0.00041975397522914904,0.00012582512885156566,0.0040284105670953625,0.00036140478139416965,0.0011490385775174807,0.0001192767177869484,9.334626734168511e-05,0.04896956553071643,0.00015569284461762532,7.484347580868755e-05,5.278041006507631e-05,7.345690226941266e-05,0.028979819931564302,0.00013652033103360998,0.0002563239529483488,7.52812201582319e-05,0.00010803663166907979,0.0008544808977135539,0.04268808257893894,0.02163709017783531,0.0006247532176973554,5.98168064115426e-05,0.04303808933229878,9.860832740110479e-05,0.01131865173652642,0.00014914299283650873,0.00040997704353631725,0.00043590863116717954,6.628080891061289e-05,0.0003304321499122504,0.26342941735817743,8.757441408797115e-05,0.0006204715430094346,0.00024531021540182284,0.0699645081962499,0.0011638570958141892,8.198038774720159e-05,0.00023198030882676823,0.0001449349304821893,0.0001132430052214242,0.00011749862632113369,0.08114549978634289,9.475452762541468e-05,0.0003470347311315912,9.687289072195047e-05,0.0001437997234487945,0.00015879796578660313,0.00017499332842726696,0.00015038607313197662,0.12281112448391736,7.619867351007721e-05,9.530188092505931e-05,0.00011144692752741132,9.9918486384242e-05,5.902882070573344e-05,9.139944732128542e-05,0.01962839256516117,0.0001151688359357127,0.23136793754172089,0.00014047528168204765
Uthe-Spazier Wilhelmine + Mahlmann Ernestine + Richter Caroline,0.00016010533956057452,4.7993053476230686e-05,6.856762212947532e-05,0.00013784940383790452,0.200222733304128,4.549531518438862e-05,3.5604751143318816e-05,4.4509509544329273e-05,5.938539531650311e-05,2.854729392783469e-05,2.0131853357677454e-05,2.801841787082983e-05,4.385923263077421e-05,5.2072488283466054e-05,9.776877872782619e-05,2.8714261275043877e-05,4.1208047139794105e-05,0.17574642270027652,0.00018955556465679525,0.0002065544290035087,0.0002382975075016049,2.281572222567035e-05,8.666210184116501e-05,3.761184092047125e-05,8.228363059693873e-05,5.688710749703784e-05,0.00015637615756131687,0.00016626715535524484,2.5281264843745788e-05,0.00012603561773191205,0.08549436379749037,0.014651778291047385,0.0002366643628019668,9.356784605350202e-05,0.0005732611607159999,0.0004439260769920988,3.126950211825366e-05,8.848346485771993e-05,5.528204050091808e-05,4.3193896600831934e-05,4.4817103768407124e-05,0.0003815925439901064,3.6141899101936964e-05,0.00013236828415217274,3.694989917554746e-05,5.4849042320367184e-05,6.056977118540231e-05,6.674711360002648e-05,5.73612514112159e-05,0.0007917503870436622,2.906420240507843e-05,3.635067422038908e-05,4.2508824758641225e-05,0.10723952881185332,2.251516350212621e-05,3.486218216524241e-05,0.06405716112609826,4.392845969884434e-05,0.3467619469410869,5.358101173739583e-05
Vieweg Eduard,0.00015013799576647896,4.5005250164742634e-05,0.2310410135301315,0.00012926760135939522,0.00041098919668994846,4.266300834997494e-05,3.338818050099862e-05,4.173857395309586e-05,5.568836276847924e-05,2.6770084662042716e-05,1.8878546602393574e-05,2.6274133737323254e-05,4.112877997144398e-05,4.8830720117833126e-05,9.168219203069477e-05,2.6926657471776826e-05,0.005958749303182863,0.019384444696149295,0.00017775479969665248,0.08435702530144522,0.00022346231718838036,2.139533145070932e-05,0.015473126154510214,3.527031908108668e-05,7.716107043100653e-05,5.334560563688206e-05,0.00014664097366369553,0.00015591620826228408,2.3707381930541266e-05,0.00011818928146553233,0.14891377744320736,3.132369861277404e-05,0.00022193084376798553,8.774278804951575e-05,0.028018545682021542,0.006013329205193486,2.932282202164818e-05,8.297493455666781e-05,5.184046194504929e-05,4.050486437736745e-05,4.202701892588156e-05,0.011607105807886873,3.389188836082595e-05,0.005194577360645692,3.464958646111417e-05,5.143442002804097e-05,5.679900542211435e-05,6.259177792951746e-05,5.3790231763499375e-05,0.14633002149713084,2.72548130476236e-05,3.408766620269143e-05,3.986244162229346e-05,3.5738937975657684e-05,2.1113483983992094e-05,3.269184008916262e-05,0.0006666140254443037,4.119369731449678e-05,0.26997601822952844,0.023730671968111076
Voß Ernestine,0.001635009975598782,2.552564273004725e-05,3.6468457381914634e-05,7.331674853026479e-05,0.0025578851173923647,2.41971926596158e-05,1.893678545847707e-05,2.3672880894750017e-05,3.158478726473256e-05,1.5183197836587958e-05,1.0707351566123697e-05,1.4901909185382039e-05,2.3327023839015382e-05,0.020011623355194543,5.19994193992163e-05,1.5272001289249203e-05,2.1916961158020105e-05,0.00017334513633136516,0.03962214929120999,0.011733779474150526,0.0019434619259253024,1.2134797267043984e-05,0.025480182415472757,2.000427862400564e-05,4.376347002361229e-05,3.0256044921883246e-05,8.317040988826968e-05,0.04732317000272337,1.344612370798128e-05,6.703345414516988e-05,0.3992183639337987,1.7765872578122564e-05,0.00012587259059916234,4.976510633074508e-05,0.08775889754503674,0.0017859632119175285,1.6631034735314496e-05,4.706092127673136e-05,2.9402372072727392e-05,2.2973157423657045e-05,2.3836478326064236e-05,0.02248600089098913,1.9222473613152447e-05,7.04015536692437e-05,1.9652217497130326e-05,2.9172077143379403e-05,3.221471082862047e-05,3.550019954158511e-05,0.007779789016267234,0.000421101306276802,1.5458121396531713e-05,1.9333512996949336e-05,2.260879429562986e-05,2.027006535856622e-05,0.003886615338043937,0.08448570248114223,0.04067434382040708,2.3363843030102727e-05,0.1965970817437147,0.0031282099779221676
Voß Heinrich,0.00012328086869222525,3.6954578404323825e-05,5.279696506988647e-05,0.005845974499815865,0.00033747023817916875,0.0032900153739827405,2.741560439249534e-05,0.10909105494463943,4.5726664347005355e-05,2.198137303786947e-05,1.55014965592698e-05,2.157413927591607e-05,3.377154262147853e-05,4.009573702020498e-05,7.528181137259452e-05,2.2109937642046188e-05,3.173013381344442e-05,0.0024209486276735646,0.004485936231061679,0.009204294301907215,0.00018348871944320866,1.756807151804562e-05,6.672968701103688e-05,2.8961060477531287e-05,6.335827079210483e-05,4.38029865141973e-05,0.022733528666145333,0.027252892543142473,1.94665355954354e-05,9.704723454443413e-05,0.23544895087780449,2.5720423107568954e-05,0.007777193984477682,7.204709958328348e-05,0.012559441065808738,0.22618866209130162,2.4077469216779045e-05,0.0011531268171972953,4.2567087360965115e-05,3.325923488727904e-05,3.450910194502577e-05,0.0002938256802595778,0.009073076912281321,0.00010192337808574593,2.8451366337649227e-05,4.2233679418500634e-05,4.663863197017611e-05,5.139517626266718e-05,4.416807660916498e-05,0.01688456684886309,2.237939178155336e-05,2.7989964030788394e-05,3.2731730607573866e-05,2.9345851443424827e-05,0.03996718067118034,2.6843827405341687e-05,0.05790528426295502,3.3824847358922815e-05,0.20625656830797393,4.125729779234086e-05
Voß Johann Heinrich,0.0002485003372160752,7.449027000352004e-05,0.00010642416591504399,0.00021395678265804418,0.01580641830240833,7.061351730118169e-05,5.52623209812542e-05,6.908344319711612e-05,9.217238352177293e-05,4.430840462375322e-05,3.1246755179421525e-05,4.348753332194698e-05,6.807414498916272e-05,8.082198216272285e-05,0.00015174743421893572,4.456755551902899e-05,6.395922608427721e-05,0.08369980583568014,0.0002942101860417686,0.000320594212546084,0.0003698628111618648,0.022724669028404247,0.00013450870277337352,5.837753555070093e-05,0.00012771285459199874,8.829477789472855e-05,0.06831048213311426,0.0002580641238270744,3.923918375341155e-05,0.00019562054328467208,0.5259766986203361,5.1845301573334084e-05,0.0003673279987084103,0.00014522714458301998,0.04626827490661533,0.0006890199923020612,4.85335582329215e-05,0.00013733564986363934,8.580354499216037e-05,6.704147344768608e-05,6.956086180550769e-05,0.0005922717888169175,5.609603114493698e-05,0.00020544950804768882,5.735013229680306e-05,8.513148624523686e-05,9.401065951943679e-05,0.00010359854507869696,8.903069915060658e-05,0.01635505101230905,4.511070098224735e-05,5.642007210122282e-05,6.597816984851273e-05,5.9153168345931834e-05,3.494590335406396e-05,5.410977577592476e-05,0.008666429231145118,6.818159268458078e-05,0.20543527261343972,8.316336932712832e-05
Wagner Johann Ernst,0.0020491663462106056,0.0008414221401328739,0.0021900546326398163,0.03771573846877201,0.016760788412830074,0.00010551291973262937,0.005144743615970387,0.007401507954228827,0.002529026017584189,0.0025627856122654217,0.003243093933381102,0.022067336256015133,0.005015702595356683,0.0017314940124409488,0.0013020967696567107,0.0012949840676203183,0.00047217670568710374,0.006467410060070304,0.0009609241929338513,0.013639741582296057,0.001372092560153682,0.0046160800292236615,0.005993923296925795,0.0013539618437012238,0.00046532431015027534,0.017577381846560942,0.0037248833463797613,0.0008597008574305324,0.023257056174345828,0.0012053147482717127,0.1684002890432168,0.004756351265922488,0.0044542809579739325,0.004002261799955145,0.051461662568032016,0.0744416951327164,0.00042400230239783365,0.0011732179854136748,0.011672638967792826,0.00010017546040755753,0.0005351066233026846,0.0016662723411474238,8.382043916987779e-05,0.0010388217513737235,0.021751849201716366,0.013851375979133709,0.002198724670925258,0.003682332390333836,0.0011873011369845283,0.11632468754438852,6.740581624791626e-05,8.430463127243009e-05,9.858663900906424e-05,0.00445097319722197,0.0018817737133996128,0.000692934344747988,0.008268001027709068,0.00010187906212753698,0.2786009926275051,0.028624856069486334
Wagner Johann Friedrich,0.0005742106664080488,0.00017212494783234352,0.0002459147215517139,0.0004943907446120366,0.10642815152745257,0.00016316692074212956,0.00012769485350963433,0.00015963137273929028,0.00021298307422591185,0.00010238359767037356,7.220199503819474e-05,0.00010048680725742714,0.00015729918356366978,0.0001867556589982541,0.00035064336855527585,0.00010298241862145804,0.00014779082493100167,0.0011689038690847282,0.000679832586481301,0.000740798256030463,0.0008546433926652639,8.182757114622298e-05,0.0003108097667892607,0.00013489319156408412,0.0002951065747664584,0.0002040230762793629,0.00056083612133149,0.053024460601598385,9.067012988703816e-05,0.000452021127138051,0.009528871468749974,0.00011979913387668685,0.0008487861919691862,0.000335576910702717,0.00205597560970817,0.17635262395280346,0.0001121466760499708,0.000317342004092385,0.05262641743241497,0.00015491298553812612,0.0001607345457182539,0.0013685646561337915,0.00012962131072913986,0.0004747329530852552,0.0001325191669905177,0.0001967136463347337,0.0002172307855066522,0.00023938554882852158,0.00020572357230079952,0.002839577484554572,0.00010423746689175448,0.00013037007338892893,0.0001524560059013359,0.0001366854491892728,8.074963067643783e-05,0.0001250316629569303,0.002549500423481659,0.00015754746335870426,0.5795563609284462,0.0001921659111494353
Wagner Juliane Louise Antoinette Karoline,0.0005037782361107457,0.00015101217668431788,0.00021575092889157644,0.00043374899116405336,0.06270882967038659,0.00014315293729614994,0.00011203185838381697,0.0001400510580717583,0.00018685866308642632,8.982527016382514e-05,6.334572976770588e-05,8.816113923695923e-05,0.00013800493420485025,0.00016384829118966997,0.0003076336056585503,9.035063999781065e-05,0.0001296628667015797,0.001025526629510685,0.0005964446174616643,0.0006499322645318803,0.0007498132062817688,7.179063690185214e-05,0.00027268597613931613,0.09211302065834512,0.00025890893081195895,0.00017899769458630332,0.1691489454529256,0.0005231666506433161,7.954857123807695e-05,0.0003965764125192617,0.3763387578714832,0.00010510462428279687,0.0007446744472725102,0.00029441519296538506,0.0018037905367112468,0.06272661448589717,9.839081360078612e-05,0.0002784169720593506,0.00017394728326108414,0.00013591142619003208,0.00014101891633350706,0.0012006971113640858,0.00011372201719966805,0.00041650241578581536,0.00011626442367391836,0.00017258483613573662,0.00019058535195116852,0.000210022621651434,0.0001804896085062441,0.017823721714633933,9.145174459379265e-05,0.00011437893695766164,0.00013375581860558048,0.00011991967151241278,7.084491614069364e-05,0.00010969533362460144,0.0022367798117363326,0.0001382227601083411,0.2018193187127004,0.00016859492416792182
Wagner Lorenz Heinrich,0.00036377193216989155,0.00010904399467062171,0.0001557910339204976,0.00031320469461051275,0.06675910026706265,0.00010336893669334325,8.089679678005339e-05,0.0001011291086937737,0.00013492829193734635,6.486169854704488e-05,0.5555224223705642,6.366005052166926e-05,9.965162836776685e-05,0.00011831279161432182,0.00022213835991557294,6.524106150064946e-05,9.36279262773707e-05,0.0007405198890465148,0.00043068516139443724,0.00046930791904305577,0.0005414306916499255,5.183911655078508e-05,0.00019690311590599515,8.54570627166991e-05,0.00018695488464254067,0.00012925198539005882,0.0003552989371716836,0.03390993238865677,5.744102342338618e-05,0.001962970859105919,0.0348858618294324,7.589472810599645e-05,0.0005377200583597997,0.00021259351025566288,0.00465571050683042,0.004361851017617083,7.10467698002291e-05,0.00020104139602540548,0.00012560514685211168,9.813993254413834e-05,0.00010182798697930876,0.0008670082922274228,0.009476875449758154,0.0003007511593067842,8.395307897577124e-05,0.00012462134090786674,0.00013761928712481073,0.00015165469526304257,0.00013032927767937617,0.048743943648558684,6.603615528932489e-05,8.259159271715766e-05,9.658339540182388e-05,8.659248749614373e-05,5.1156223476174e-05,7.92096216198391e-05,0.020404667008443428,9.980891771476454e-05,0.20840181321476314,0.0017983482919287548
Wagner Ludwig Anton,0.0008377365291970205,0.00025111925782795685,0.00035877380439461814,0.0007212843833940537,0.002293228049400807,0.0002380500709214289,0.02568273495531711,0.00023289193317516278,0.00031072864336681335,0.00014937110154295222,0.00010533807931985488,0.0001466038060012377,0.0002294894187676251,0.00027246452692315706,0.000511566182490077,0.00015024474289885046,0.00021561733344200803,0.001705355764945231,0.0009918321354016137,0.0010807771365938998,0.001246869888278566,0.00011938117742303621,0.0004534515126640651,0.02569323686879677,0.0004305415627935967,0.0002976565811073145,0.02631466028095921,0.0008699776661356513,0.00013228190341457876,0.051652342539545516,0.3708521212092002,0.00017477925173780453,0.0012383246081766885,0.0004895851869302929,0.002999536532758682,0.10430854797018926,0.0001636148066401859,0.0004629816278749901,0.0002892582150181603,0.0002260081089124801,0.00023450139178776908,0.001996648045887233,0.00018910917771602733,0.0006926049265174693,0.00019333696411662576,0.00028699259168592846,0.0003169257816533908,0.00034924816020923463,0.0003001374957232392,0.004142761403540882,0.00015207577781937862,0.00019020157440682351,0.00022242353322685576,0.0001994153025959047,0.00011780853142276648,0.00018241317602212052,0.08020886664393666,0.00022985164306252203,0.28461395478702284,0.0002803577377678167
Wagner Ludwig Anton + Wagner Karl Ludwig Friedrich Ernst,0.0002158504316402213,6.470315941372618e-05,9.244133189943516e-05,0.000185845477742492,0.0005908710520085402,6.133576461041645e-05,4.800152776803774e-05,6.0006723533434325e-05,8.006205943770318e-05,3.848682207223993e-05,2.7141313643248268e-05,0.09200921399979972,5.913003476801421e-05,7.020296202122604e-05,0.00013180967697429141,3.871192370884892e-05,5.555576588880647e-05,0.0004394004142524349,0.00025555456528353343,0.0002784720533367251,0.00032126736056513377,3.075964551907456e-05,0.00011683590404045835,5.070744123680822e-05,0.00011093294720850979,7.669392377356402e-05,0.0002108228320210333,0.0002241576536392972,3.408363483635521e-05,0.00016991839600191732,0.12183097435858202,4.503346292601201e-05,0.00031906559147163994,0.00012614607366453852,0.0007728578529781473,0.12541687431477766,4.215684216356967e-05,0.2563254462581764,7.453000841087343e-05,5.8233043639279896e-05,6.04214151746967e-05,0.0005144545182379242,4.872569861106278e-05,0.0001784559549865111,4.981502620708696e-05,7.394624996516597e-05,8.165880844824719e-05,8.998696308847143e-05,7.733315397547865e-05,0.0010674201326685187,3.918370649994096e-05,4.900716454815962e-05,5.7309445130652515e-05,5.138116536740901e-05,3.035443898200155e-05,4.700041290903088e-05,0.0009583778203179149,5.922336515015597e-05,0.3952334132347528,7.223671954339128e-05
Walther Johann Adam,0.000859654659510607,0.00025768941971716084,0.00036816058737919175,0.0007401557165129986,0.02851673964184493,0.0002442782969731393,0.000191172825997408,0.00023898520422448546,0.000318858396171082,0.00015327917425388019,0.00010809409349501388,0.0001504394765401395,0.00023549366808806401,0.0002795931560312319,0.0005249505507980804,0.0001541756731364811,0.00022125864028197574,0.0017499738621445055,0.0010177819480638027,0.1842536429018112,0.001279492384424904,0.0001225046083736425,0.00046531539707052685,0.00020194950642368704,0.0004418060424358661,0.0003054443228447557,0.0008396315379168887,0.0008927393378447127,0.00013574286267339138,0.0006767238765734207,0.4328819407715807,0.00017935209090881718,0.001270723529778631,0.0005023944551820012,0.0030780149449014405,0.002383575223736609,0.00016789554471019602,0.00047509485357172216,0.00029682622599784195,0.0002319212749383416,0.0002406367719279288,0.1067029381374544,0.00019405693808723616,0.000710725904302445,0.00019839533823098264,0.00029450132600080374,0.0003252176733638698,0.0003583857188812715,0.00030799014690172013,0.004251150594099328,0.00015605461436239064,0.00019517791571271588,0.00022824291416127367,0.000204632707396206,0.00012089081642978591,0.00018718574546803003,0.003816874270518693,0.00023586536944289745,0.21356991753139665,0.0002876928809980006
