idno,filename,id,corpus,sender,receiver,date,year,month,year_range,sender_norm,receiver_norm
ub0973,BergnerCaroline_WagnerJohann_1811-12-22.xml,JP-UB0973,letters-context,Bergner Caroline,Wagner Johann Ernst,1811-12-22,1811,12,1809,BergnerCaroline,WagnerJohannErnst
ub0974,WagnerKarl+WagnerLudwig_TruchsessChristian_1811-12-26.xml,JP-UB0974,letters-context,Wagner Karl Ludwig Friedrich Ernst + Wagner Ludwig Anton,Truchsess von Wetzhausen Christian Freiherr,1811-12-26,1811,12,1809,WagnerKarlLudwigFriedrichErnstANDWagnerLudwigAnton,TruchsessvonWetzhausenChristianFreiherr
ub0975,WagnerKarl+WagnerLudwig_TruchsessChristian_1811-12-29.xml,JP-UB0975,letters-context,Wagner Karl Ludwig Friedrich Ernst + Wagner Ludwig Anton,Truchsess von Wetzhausen Christian Freiherr,1811-12-29,1811,12,1809,WagnerKarlLudwigFriedrichErnstANDWagnerLudwigAnton,TruchsessvonWetzhausenChristianFreiherr
ub0354,MuetzschefahlAntonie_OsmundEmanuel_1811-12-31.xml,JP-UB0354,letters-context,Mützschefahl Antonie von,Osmund Emanuel,1811-12-31,1811,12,1809,MützschefahlAntonievon,OsmundEmanuel
ub1117,TruchsessChristian_WagnerLudwig+WagnerKarl_1812-01-02.xml,JP-UB1117,letters-context,Truchsess von Wetzhausen Christian Freiherr,Wagner Ludwig Anton + Wagner Karl Ludwig Friedrich Ernst,1812-01-02,1812,1,1809,TruchsessvonWetzhausenChristianFreiherr,WagnerLudwigAntonANDWagnerKarlLudwigFriedrichErnst
ub0976,WagnerKarl+WagnerLudwig_TruchsessChristian_1812-01-06.xml,JP-UB0976,letters-context,Wagner Karl Ludwig Friedrich Ernst + Wagner Ludwig Anton,Truchsess von Wetzhausen Christian Freiherr,1812-01-06,1812,1,1809,WagnerKarlLudwigFriedrichErnstANDWagnerLudwigAnton,TruchsessvonWetzhausenChristianFreiherr
ub0977,WagnerJuliane_TruchsessChristian_1812-01-13.xml,JP-UB0977,letters-context,Wagner Juliane Louise Antoinette Karoline,Truchsess von Wetzhausen Christian Freiherr,1812-01-13,1812,1,1809,WagnerJulianeLouiseAntoinetteKaroline,TruchsessvonWetzhausenChristianFreiherr
ub1118,MuellerFriedrich_WagnerJohann_1812-02-02.xml,JP-UB1118,letters-context,Müller Friedrich Theodor Adam Heinrich von,Wagner Johann Ernst,1812-02-02,1812,2,1809,MüllerFriedrichTheodorAdamHeinrichvon,WagnerJohannErnst
ub0978,HeimJohanna_StudnitzAugust_1812-02-26.xml,JP-UB0978,letters-context,Heim Johanna,Studnitz August von,1812-02-26,1812,2,1809,HeimJohanna,StudnitzAugustvon
ub0055,MayerJohann_RichterCaroline_1812-03-07.xml,JP-UB0055,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1812-03-07,1812,3,1809,MayerJohannSiegfriedWilhelm,RichterCaroline
ub1120,SchwendlerAuguste_MuellerFriedrich_1812-03-15.xml,JP-UB1120,letters-context,Schwendler Auguste Sophie Henriette,Müller Friedrich Theodor Adam Heinrich von,1812-03-15,1812,3,1809,SchwendlerAugusteSophieHenriette,MüllerFriedrichTheodorAdamHeinrichvon
ub0280,MuetzschefahlAntonie_OsmundEmanuel_1812-03-31.xml,JP-UB0280,letters-context,Mützschefahl Antonie von,Osmund Emanuel,1812-03-31,1812,3,1809,MützschefahlAntonievon,OsmundEmanuel
ub0347,MayerJohann_RichterCaroline_1812-05-17.xml,JP-UB0347,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1812-05-17,1812,5,1809,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0389,Uthe-SpazierWilhelmine_LevinRahel_1812-07-25.xml,JP-UB0389,letters-context,Uthe-Spazier Wilhelmine,Levin Rahel,1812-07-25,1812,7,1809,UtheSpazierWilhelmine,LevinRahel
ub0439,MayerJohann_RichterCaroline_1812-07-31.xml,JP-UB0439,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1812-07-31,1812,7,1809,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0104,RichterEmma+RichterCaroline_OsmundEmanuel_1812-09-20.xml,JP-UB0104,letters-context,Richter Emma + Richter Caroline,Osmund Emanuel,1812-09-20,1812,9,1809,RichterEmmaANDRichterCaroline,OsmundEmanuel
ub0247,RichterCaroline_OsmundEmanuel_1812-11-09.xml,JP-UB0247,letters-context,Richter Caroline,Osmund Emanuel,1812-11-09,1812,11,1809,RichterCaroline,OsmundEmanuel
ub1121,SchwendlerAuguste_MuellerFriedrich_1812-12-12.xml,JP-UB1121,letters-context,Schwendler Auguste Sophie Henriette,Müller Friedrich Theodor Adam Heinrich von,1812-12-12,1812,12,1809,SchwendlerAugusteSophieHenriette,MüllerFriedrichTheodorAdamHeinrichvon
ub0610,MayerJohann_RichterCaroline_1812-12-29.xml,JP-UB0610,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1812-12-29,1812,12,1809,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0056,SchwendlerAuguste_OsmundEmanuel_1813-01-01.xml,JP-UB0056,letters-context,Schwendler Auguste Sophie Henriette,Osmund Emanuel,1813-01-01,1813,1,1809,SchwendlerAugusteSophieHenriette,OsmundEmanuel
ub1122,MuellerFriedrich_WagnerJuliane_1813-01-15.xml,JP-UB1122,letters-context,Müller Friedrich Theodor Adam Heinrich von,Wagner Juliane Louise Antoinette Karoline,1813-01-15,1813,1,1809,MüllerFriedrichTheodorAdamHeinrichvon,WagnerJulianeLouiseAntoinetteKaroline
ub0979,KalbCharlotte_RichterCaroline_1813-02-16.xml,JP-UB0979,letters-context,Kalb Charlotte von,Richter Caroline,1813-02-16,1813,2,1809,KalbCharlottevon,RichterCaroline
ub0980,KalbCharlotte_RichterCaroline_1813-05-06.xml,JP-UB0980,letters-context,Kalb Charlotte von,Richter Caroline,1813-05-06,1813,5,1809,KalbCharlottevon,RichterCaroline
ub0816,MayerJohann_RichterCaroline_1813-06-12.xml,JP-UB0816,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1813-06-12,1813,6,1809,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0981,KalbCharlotte_RichterCaroline_1813-06-22.xml,JP-UB0981,letters-context,Kalb Charlotte von,Richter Caroline,1813-06-22,1813,6,1809,KalbCharlottevon,RichterCaroline
ub0302,RichterCaroline_OsmundEmanuel_1813-06-25.xml,JP-UB0302,letters-context,Richter Caroline,Osmund Emanuel,1813-06-25,1813,6,1809,RichterCaroline,OsmundEmanuel
ub0500,MayerJohann_RichterCaroline_1813-07-10.xml,JP-UB0500,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1813-07-10,1813,7,1809,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0982,KalbCharlotte_RichterCaroline_1813-07-12.xml,JP-UB0982,letters-context,Kalb Charlotte von,Richter Caroline,1813-07-12,1813,7,1809,KalbCharlottevon,RichterCaroline
ub0216,RichterCaroline_JungFranz_1813-07-17.xml,JP-UB0216,letters-context,Richter Caroline,Jung Franz Wilhelm,1813-07-17,1813,7,1809,RichterCaroline,JungFranzWilhelm
ub0075,RichterEmma_OsmundEmanuel_1813-09-20.xml,JP-UB0075,letters-context,Richter Emma,Osmund Emanuel,1813-09-20,1813,9,1809,RichterEmma,OsmundEmanuel
ub0983,KalbCharlotte_RichterCaroline_1813-10-21.xml,JP-UB0983,letters-context,Kalb Charlotte von,Richter Caroline,1813-10-21,1813,10,1809,KalbCharlottevon,RichterCaroline
ub0526,MayerJohann_RichterCaroline_1813-11-06.xml,JP-UB0526,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1813-11-06,1813,11,1809,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0015,OttoGeorg_Industrie-Comptoir_1814-01-09.xml,JP-UB0015,letters-context,Otto Georg Christian,Industrie-Comptoir ,1814-01-09,1814,1,1814,OttoGeorgChristian,IndustrieComptoir
ub0817,MayerJohann_RichterCaroline_1814-01-28.xml,JP-UB0817,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1814-01-28,1814,1,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0985,KalbCharlotte_RichterCaroline_1814-03-09.xml,JP-UB0985,letters-context,Kalb Charlotte von,Richter Caroline,1814-03-09,1814,3,1814,KalbCharlottevon,RichterCaroline
ub0601,RichterCaroline+RichterJohann_HeimJohanna_1814-03-17.xml,JP-UB0601,letters-context,Richter Caroline + Jean Paul,Heim Johanna,1814-03-17,1814,3,1814,RichterCarolineANDJeanPaul,HeimJohanna
ub0225,OsmundEmanuel_HeimJohanna_1814-03-27.xml,JP-UB0225,letters-context,Osmund Emanuel,Heim Johanna,1814-03-27,1814,3,1814,OsmundEmanuel,HeimJohanna
ub0130,VossHeinrich_FouqueFriedrich_1814-06-14.xml,JP-UB0130,letters-context,Voß Heinrich,Fouqué Friedrich Freiherr de la Motte,1814-06-14,1814,6,1814,VoßHeinrich,FouquéFriedrichFreiherrdelaMotte
ub0623,RichterEmma_OsmundEmanuel_1814-06-18.xml,JP-UB0623,letters-context,Richter Emma,Osmund Emanuel,1814-06-18,1814,6,1814,RichterEmma,OsmundEmanuel
ub0166,MayerJohann_RichterCaroline_1814-06-25.xml,JP-UB0166,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1814-06-25,1814,6,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0407,SchwendlerAuguste_OsmundEmanuel_1814-07-26.xml,JP-UB0407,letters-context,Schwendler Auguste Sophie Henriette,Osmund Emanuel,1814-07-26,1814,7,1814,SchwendlerAugusteSophieHenriette,OsmundEmanuel
ub0617,MayerJohann_RichterCaroline_1814-08-26.xml,JP-UB0617,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1814-08-26,1814,8,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0578,RichterCaroline_OsmundEmanuel_1814-11-11.xml,JP-UB0578,letters-context,Richter Caroline,Osmund Emanuel,1814-11-11,1814,11,1814,RichterCaroline,OsmundEmanuel
ub0987,KalbCharlotte_RichterCaroline_1814-11-21.xml,JP-UB0987,letters-context,Kalb Charlotte von,Richter Caroline,1814-11-21,1814,11,1814,KalbCharlottevon,RichterCaroline
ub0519,MayerJohann_RichterCaroline_1814-11-21.xml,JP-UB0519,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1814-11-21,1814,11,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0988,KalbCharlotte_RichterCaroline_1814-12-01.xml,JP-UB0988,letters-context,Kalb Charlotte von,Richter Caroline,1814-12-01,1814,12,1814,KalbCharlottevon,RichterCaroline
ub1123,SchwendlerAuguste_MuellerFriedrich_1814-12-18.xml,JP-UB1123,letters-context,Schwendler Auguste Sophie Henriette,Müller Friedrich Theodor Adam Heinrich von,1814-12-18,1814,12,1814,SchwendlerAugusteSophieHenriette,MüllerFriedrichTheodorAdamHeinrichvon
ub0330,RichterCaroline_OsmundEmanuel_1814-12-21.xml,JP-UB0330,letters-context,Richter Caroline,Osmund Emanuel,1814-12-21,1814,12,1814,RichterCaroline,OsmundEmanuel
ub0392,VossHeinrich_FouqueFriedrich_1815-01-14.xml,JP-UB0392,letters-context,Voß Heinrich,Fouqué Friedrich Freiherr de la Motte,1815-01-14,1815,1,1814,VoßHeinrich,FouquéFriedrichFreiherrdelaMotte
ub0160,MayerJohann_RichterCaroline_1815-01-21.xml,JP-UB0160,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1815-01-21,1815,1,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0984,KalbCharlotte_RichterCaroline_1815-02-08.xml,JP-UB0984,letters-context,Kalb Charlotte von,Richter Caroline,1815-02-08,1815,2,1814,KalbCharlottevon,RichterCaroline
ub0557,MayerJohann_RichterCaroline_1815-03-01.xml,JP-UB0557,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1815-03-01,1815,3,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0989,KalbCharlotte_RichterCaroline_1815-03-19.xml,JP-UB0989,letters-context,Kalb Charlotte von,Richter Caroline,1815-03-19,1815,3,1814,KalbCharlottevon,RichterCaroline
ub0033,MayerJohann_RichterCaroline_1815-03-19.xml,JP-UB0033,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1815-03-19,1815,3,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub1124,SchwendlerAuguste_MuellerFriedrich_1815-04-26.xml,JP-UB1124,letters-context,Schwendler Auguste Sophie Henriette,Müller Friedrich Theodor Adam Heinrich von,1815-04-26,1815,4,1814,SchwendlerAugusteSophieHenriette,MüllerFriedrichTheodorAdamHeinrichvon
ub0162,SchwendlerAuguste_OsmundEmanuel_1815-04-26.xml,JP-UB0162,letters-context,Schwendler Auguste Sophie Henriette,Osmund Emanuel,1815-04-26,1815,4,1814,SchwendlerAugusteSophieHenriette,OsmundEmanuel
ub0103,MayerJohann+MayerJulie_RichterCaroline_1815-04-28.xml,JP-UB0103,letters-context,Mayer Johann Siegfried Wilhelm + Mayer Julie Henriette,Richter Caroline,1815-04-28,1815,4,1814,MayerJohannSiegfriedWilhelmANDMayerJulieHenriette,RichterCaroline
ub1125,SchwendlerAuguste_MuellerFriedrich_1815-06-24.xml,JP-UB1125,letters-context,Schwendler Auguste Sophie Henriette,Müller Friedrich Theodor Adam Heinrich von,1815-06-24,1815,6,1814,SchwendlerAugusteSophieHenriette,MüllerFriedrichTheodorAdamHeinrichvon
ub0415,MayerJohann_RichterCaroline_1815-09-09.xml,JP-UB0415,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1815-09-09,1815,9,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0668,MayerJohann_RichterCaroline_1815-10-14.xml,JP-UB0668,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1815-10-14,1815,10,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0412,EndeHenriette_RichterCaroline_1815-11-27.xml,JP-UB0412,letters-context,Ende Henriette Freifrau von,Richter Caroline,1815-11-27,1815,11,1814,EndeHenrietteFreifrauvon,RichterCaroline
ub0579,MayerJohann_RichterCaroline_1815-12-01.xml,JP-UB0579,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1815-12-01,1815,12,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0384,MayerJohann_Unbekannt_1815-12-30.xml,JP-UB0384,letters-context,Mayer Johann Siegfried Wilhelm,Unbekannte Korrespondenten,1815-12-30,1815,12,1814,MayerJohannSiegfriedWilhelm,UnbekannteKorrespondenten
ub0693,MayerJohann+MayerJulie_RichterCaroline_1816-01-05.xml,JP-UB0693,letters-context,Mayer Johann Siegfried Wilhelm + Mayer Julie Henriette,Richter Caroline,1816-01-05,1816,1,1814,MayerJohannSiegfriedWilhelmANDMayerJulieHenriette,RichterCaroline
ub0787,SchwendlerAuguste_OsmundEmanuel_1816-01-30.xml,JP-UB0787,letters-context,Schwendler Auguste Sophie Henriette,Osmund Emanuel,1816-01-30,1816,1,1814,SchwendlerAugusteSophieHenriette,OsmundEmanuel
ub0342,SchwendlerAuguste_OsmundEmanuel_1816-02-07.xml,JP-UB0342,letters-context,Schwendler Auguste Sophie Henriette,Osmund Emanuel,1816-02-07,1816,2,1814,SchwendlerAugusteSophieHenriette,OsmundEmanuel
ub0189,SchwendlerAuguste_OsmundEmanuel_1816-02-18.xml,JP-UB0189,letters-context,Schwendler Auguste Sophie Henriette,Osmund Emanuel,1816-02-18,1816,2,1814,SchwendlerAugusteSophieHenriette,OsmundEmanuel
ub0680,SchwendlerAuguste_OsmundEmanuel_1816-02-19.xml,JP-UB0680,letters-context,Schwendler Auguste Sophie Henriette,Osmund Emanuel,1816-02-19,1816,2,1814,SchwendlerAugusteSophieHenriette,OsmundEmanuel
ub0074,SchwendlerAuguste_OsmundEmanuel_1816-02-19a.xml,JP-UB0074,letters-context,Schwendler Auguste Sophie Henriette,Osmund Emanuel,1816-02-19a,1816,2,1814,SchwendlerAugusteSophieHenriette,OsmundEmanuel
ub0082,MayerJohann+MayerJulie_RichterCaroline_1816-02-21.xml,JP-UB0082,letters-context,Mayer Johann Siegfried Wilhelm + Mayer Julie Henriette,Richter Caroline,1816-02-21,1816,2,1814,MayerJohannSiegfriedWilhelmANDMayerJulieHenriette,RichterCaroline
ub0425,SchwendlerAuguste_OsmundEmanuel_1816-02-24.xml,JP-UB0425,letters-context,Schwendler Auguste Sophie Henriette,Osmund Emanuel,1816-02-24,1816,2,1814,SchwendlerAugusteSophieHenriette,OsmundEmanuel
ub0670,SchlabrendorffAmanda_OsmundEmanuel_1816-03-04.xml,JP-UB0670,letters-context,Schlabrendorff Amanda,Osmund Emanuel,1816-03-04,1816,3,1814,SchlabrendorffAmanda,OsmundEmanuel
ub0535,SchwendlerAuguste_OsmundEmanuel_1816-03-12.xml,JP-UB0535,letters-context,Schwendler Auguste Sophie Henriette,Osmund Emanuel,1816-03-12,1816,3,1814,SchwendlerAugusteSophieHenriette,OsmundEmanuel
ub0702,MayerJohann_RichterCaroline_1816-04-13.xml,JP-UB0702,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1816-04-13,1816,4,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0248,OsmundEmanuel_SchlabrendorffAmanda_1816-05-22.xml,JP-UB0248,letters-context,Osmund Emanuel,Schlabrendorff Amanda,1816-05-22,1816,5,1814,OsmundEmanuel,SchlabrendorffAmanda
ub0285,RichterEmma_RitterAuguste_1816-05-30.xml,JP-UB0285,letters-context,Richter Emma,Ritter Auguste,1816-05-30,1816,5,1814,RichterEmma,RitterAuguste
ub0480,RichterCaroline_HerderSusanne_1816-06-09.xml,JP-UB0480,letters-context,Richter Caroline,Herder Susanne Sophie von,1816-06-09,1816,6,1814,RichterCaroline,HerderSusanneSophievon
ub0345,RichterCaroline_MayerJohann_1816-06-28.xml,JP-UB0345,letters-context,Richter Caroline,Mayer Johann Siegfried Wilhelm,1816-06-28,1816,6,1814,RichterCaroline,MayerJohannSiegfriedWilhelm
ub0990,KalbCharlotte_RichterCaroline_1816-07-11.xml,JP-UB0990,letters-context,Kalb Charlotte von,Richter Caroline,1816-07-11,1816,7,1814,KalbCharlottevon,RichterCaroline
ub0403,RichterJohann+RichterCaroline_SchubaertHenriette_1816-08-01.xml,JP-UB0403,letters-context,Jean Paul + Richter Caroline,Schubaert Henriette Luise Eleonore von,1816-08-01,1816,8,1814,JeanPaulANDRichterCaroline,SchubaertHenrietteLuiseEleonorevon
ub0715,MayerJohann_RichterCaroline_1816-08-03.xml,JP-UB0715,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1816-08-03,1816,8,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub1126,MosengeilFriedrich_TruchsessChristian_1816-08-26.xml,JP-UB1126,letters-context,Mosengeil Friedrich,Truchsess von Wetzhausen Christian Freiherr,1816-08-26,1816,8,1814,MosengeilFriedrich,TruchsessvonWetzhausenChristianFreiherr
ub1127,Uthe-SpazierWilhelmine_EnslinTheodor_1816-08-28.xml,JP-UB1127,letters-context,Uthe-Spazier Wilhelmine,Enslin Theodor Christian Friedrich,1816-08-28,1816,8,1814,UtheSpazierWilhelmine,EnslinTheodorChristianFriedrich
ub0792,MayerJohann_RichterCaroline_1816-08-31.xml,JP-UB0792,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1816-08-31,1816,8,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0385,RichterCaroline_MesserschmidtJohann_1816-09-05.xml,JP-UB0385,letters-context,Richter Caroline,Messerschmidt Johann Georg Friedrich,1816-09-05,1816,9,1814,RichterCaroline,MesserschmidtJohannGeorgFriedrich
ub0402,MayerJohann_RichterCaroline_1816-10-04.xml,JP-UB0402,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1816-10-04,1816,10,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0215,MahlmannSiegfried_BertuchFriedrich_1816-11-26.xml,JP-UB0215,letters-context,Mahlmann Siegfried August,Bertuch Friedrich Johann Justin,1816-11-26,1816,11,1814,MahlmannSiegfriedAugust,BertuchFriedrichJohannJustin
ub0258,MahlmannSiegfried_BertuchFriedrich_1816-11-27.xml,JP-UB0258,letters-context,Mahlmann Siegfried August,Bertuch Friedrich Johann Justin,1816-11-27,1816,11,1814,MahlmannSiegfriedAugust,BertuchFriedrichJohannJustin
ub0730,Uthe-SpazierWilhelmine_EnslinTheodor_1816-12-05.xml,JP-UB0730,letters-context,Uthe-Spazier Wilhelmine,Enslin Theodor Christian Friedrich,1816-12-05,1816,12,1814,UtheSpazierWilhelmine,EnslinTheodorChristianFriedrich
ub0316,RichterEmma_SchubaertMarie_1816-12-16.xml,JP-UB0316,letters-context,Richter Emma,Schubaert Marie von,1816-12-16,1816,12,1814,RichterEmma,SchubaertMarievon
ub0199,EndeHenriette_RichterCaroline_1816-12-17.xml,JP-UB0199,letters-context,Ende Henriette Freifrau von,Richter Caroline,1816-12-17,1816,12,1814,EndeHenrietteFreifrauvon,RichterCaroline
ub0498,MayerJohann_RichterCaroline_1816-12-18.xml,JP-UB0498,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1816-12-18,1816,12,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0089,RichterEmma_EndeHenriette_1817-01-01.xml,JP-UB0089,letters-context,Richter Emma,Ende Henriette Freifrau von,1817-01-01,1817,1,1814,RichterEmma,EndeHenrietteFreifrauvon
ub0641,MayerJohann_RichterCaroline_1817-01-17.xml,JP-UB0641,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1817-01-17,1817,1,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0714,MayerJohann+MayerJulie_RichterCaroline_1817-01-18.xml,JP-UB0714,letters-context,Mayer Johann Siegfried Wilhelm + Mayer Julie Henriette,Richter Caroline,1817-01-18,1817,1,1814,MayerJohannSiegfriedWilhelmANDMayerJulieHenriette,RichterCaroline
ub0284,MayerJohann_RichterCaroline_1817-02-11.xml,JP-UB0284,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1817-02-11,1817,2,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0278,Uthe-SpazierWilhelmine_EnslinTheodor_1817-02-23.xml,JP-UB0278,letters-context,Uthe-Spazier Wilhelmine,Enslin Theodor Christian Friedrich,1817-02-23,1817,2,1814,UtheSpazierWilhelmine,EnslinTheodorChristianFriedrich
ub1333,GoldschmidtCaroline_OsmundEmanuel_1817-03-02.xml,JP-UB1333,letters-context,Goldschmidt Caroline,Osmund Emanuel,1817-03-02,1817,3,1814,GoldschmidtCaroline,OsmundEmanuel
ub1334,OsmundEmanuel_GoldschmidtCaroline_1817-03-09.xml,JP-UB1334,letters-context,Osmund Emanuel,Goldschmidt Caroline,1817-03-09,1817,3,1814,OsmundEmanuel,GoldschmidtCaroline
ub0122,MayerJohann_RichterCaroline_1817-04-02.xml,JP-UB0122,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1817-04-02,1817,4,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0757,MayerJohann_RichterCaroline_1817-04-12.xml,JP-UB0757,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1817-04-12,1817,4,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0991,VossHeinrich+TruchsessChristian_FouqueFriedrich_1817-04-21.xml,JP-UB0991,letters-context,Voß Heinrich + Truchsess von Wetzhausen Christian Freiherr,Fouqué Friedrich Freiherr de la Motte,1817-04-21,1817,4,1814,VoßHeinrichANDTruchsessvonWetzhausenChristianFreiherr,FouquéFriedrichFreiherrdelaMotte
ub0797,VossHeinrich_BoieHeinrich_1817-04-23.xml,JP-UB0797,letters-context,Voß Heinrich,Boie Heinrich,1817-04-23,1817,4,1814,VoßHeinrich,BoieHeinrich
ub0676,MayerJohann_RichterCaroline_1817-05-13.xml,JP-UB0676,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1817-05-13,1817,5,1814,MayerJohannSiegfriedWilhelm,RichterCaroline
ub0624,Uthe-SpazierWilhelmine_BoettigerCarl_1817-05-13.xml,JP-UB0624,letters-context,Uthe-Spazier Wilhelmine,Böttiger Carl August,1817-05-13,1817,5,1814,UtheSpazierWilhelmine,BöttigerCarlAugust
ub0992,KalbCharlotte_RichterCaroline_1817-05-22.xml,JP-UB0992,letters-context,Kalb Charlotte von,Richter Caroline,1817-05-22,1817,5,1814,KalbCharlottevon,RichterCaroline
